file_name,folder,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12,spectral_contrast_1,spectral_contrast_2,spectral_contrast_3,spectral_contrast_4,spectral_contrast_5,spectral_contrast_6,spectral_bandwidth,zero_crossing_rate
11.wav,Adele,-170.7547149658203,160.14414978027344,-26.366666793823242,43.49236297607422,4.125738620758057,24.746984481811523,-1.397409200668335,1.6801190376281738,7.195306301116943,0.021914172917604446,-0.3438129127025604,-0.8572201728820801,-0.766259491443634,0.37896597385406494,0.3489261567592621,0.42508718371391296,0.40302395820617676,0.33210963010787964,0.454326868057251,0.3536960780620575,0.39274725317955017,0.3515979051589966,0.35585635900497437,0.31613752245903015,0.289617657661438,18.553189266739558,10.895949098834588,18.071225324952078,20.923359406390983,21.113259165514172,22.38497729850887,45.13402794636325,2442.8850867950923
12.wav,Adele,-92.96442413330078,136.34844970703125,-19.455698013305664,45.55520248413086,-11.819281578063965,37.49260330200195,-13.412155151367188,18.286184310913086,-2.1472322940826416,8.522313117980957,1.0897668600082397,6.019018173217773,-6.509053707122803,0.5027129650115967,0.37920284271240234,0.40868428349494934,0.42006105184555054,0.36846721172332764,0.40260612964630127,0.39794954657554626,0.4868086576461792,0.45510703325271606,0.42698949575424194,0.4804643988609314,0.4388214647769928,17.655064708194573,10.448302303154755,15.120098702371285,17.744296467140543,18.127155411889724,20.692708086706048,46.964171318426885,3597.6969596972376
13.wav,Adele,-74.9337158203125,165.203125,-34.45065689086914,47.28627014160156,-21.215049743652344,27.04665184020996,-9.743696212768555,6.630009651184082,-7.105356693267822,0.8451418280601501,-4.0768656730651855,-1.0717880725860596,2.7441556453704834,0.3745500445365906,0.427457720041275,0.6367701888084412,0.517632007598877,0.37574511766433716,0.4445017874240875,0.41530635952949524,0.46621519327163696,0.4119606614112854,0.38026079535484314,0.2739591896533966,0.2713090777397156,15.841631582810965,11.120414953568153,14.358678206812419,16.191250121875054,16.759650558828188,16.45364024133049,45.703019599876214,2909.080912217536
14.wav,Adele,-134.91380310058594,131.9282989501953,-13.507290840148926,44.76872253417969,-8.133451461791992,30.685083389282227,-3.708543300628662,17.575050354003906,5.355459690093994,7.748683929443359,3.7543210983276367,11.981507301330566,6.02366828918457,0.47465410828590393,0.5356562733650208,0.6201468706130981,0.528203547000885,0.48025432229042053,0.492643803358078,0.585713267326355,0.44677072763442993,0.42363137006759644,0.5153763890266418,0.4719606637954712,0.46326425671577454,16.9441444407534,11.264603065508634,16.49820247309264,18.00918395662124,16.75478638777511,18.466524251685613,44.21732479181103,3189.258273846285
15.wav,Adele,-302.73095703125,168.405517578125,-28.944612503051758,-24.435832977294922,2.2831995487213135,0.6982302665710449,-11.765057563781738,-4.674118995666504,-11.520713806152344,-9.150691986083984,-6.276673793792725,-2.344869375228882,-4.561034679412842,0.359412282705307,0.18801267445087433,0.2383955866098404,0.17373253405094147,0.44310441613197327,0.5311384201049805,0.28722119331359863,0.3717162311077118,0.20471538603305817,0.3075411021709442,0.27995750308036804,0.25045835971832275,15.830077759077074,15.069693355271962,19.016421140466413,22.162388129740645,22.882091602178843,26.348177099956423,32.10645675066821,1852.6923378620847
16.wav,Adele,-276.7791748046875,168.2109375,-12.97078800201416,31.848478317260742,-16.399206161499023,25.7257137298584,-23.318965911865234,5.18573522567749,-5.383516788482666,-4.578495979309082,-4.532207012176514,-2.7773349285125732,-7.487915992736816,0.5237918496131897,0.46842801570892334,0.5059872269630432,0.5003781318664551,0.3449302017688751,0.2707372307777405,0.30392345786094666,0.42890405654907227,0.3521943688392639,0.35296979546546936,0.25650739669799805,0.29001834988594055,21.214942852760995,15.403475445107063,18.68995028797081,19.793339486313254,19.47996064692511,23.379846888208867,40.56135947167315,2845.8668564547406
17.wav,Adele,-146.60630798339844,181.0821990966797,-41.12785339355469,25.613317489624023,-3.2498559951782227,13.399189949035645,-6.831780910491943,-1.5671379566192627,1.8601478338241577,-8.312346458435059,-3.6420955657958984,-6.238018989562988,-5.9224934577941895,0.3242361843585968,0.23481205105781555,0.3089717626571655,0.3999069631099701,0.263410359621048,0.23697032034397125,0.21225669980049133,0.3538847863674164,0.2771829664707184,0.26498299837112427,0.4581204950809479,0.3230893015861511,19.50088481904142,11.955830488777611,17.92185265948046,20.144442792096903,20.090409780518506,22.79462207777233,43.92434460135063,2114.4353689914906
18.wav,Adele,-116.14437103271484,157.22760009765625,-12.725722312927246,50.4113883972168,-6.673295974731445,34.78733444213867,-14.839946746826172,17.683130264282227,4.746088981628418,1.192258358001709,3.879424810409546,4.159311771392822,0.6691591739654541,0.4482056796550751,0.4284554123878479,0.5103528499603271,0.6347723007202148,0.5073689818382263,0.4469558596611023,0.4148646891117096,0.4246617257595062,0.3498386740684509,0.3343048691749573,0.3967799246311188,0.39783555269241333,16.442994119141762,11.016807574307162,15.902751168817886,17.10430854367829,17.376886446242423,22.960410182364853,48.17955410583891,3106.3316298784016
19.wav,Adele,-203.8363494873047,176.13987731933594,-5.861194133758545,37.81378936767578,-4.925411701202393,10.845878601074219,1.019089937210083,11.85086727142334,3.699124336242676,-4.146547317504883,4.8151350021362305,3.230146646499634,0.28181689977645874,0.319768488407135,0.31450164318084717,0.42932063341140747,0.5986531972885132,0.5004369020462036,0.49164053797721863,0.41994014382362366,0.4126778244972229,0.40468552708625793,0.4122851490974426,0.4574417173862457,0.36836910247802734,18.738290465373765,11.532752051130675,17.635889667924424,20.266129860796664,19.695774110102068,22.70128321771227,42.53067424091445,2302.401462316682
01.wav,Ajda Pekkan,-131.8082275390625,137.5892333984375,-41.72904586791992,25.267868041992188,-26.800907135009766,26.65597915649414,-22.800556182861328,9.762249946594238,-1.3872101306915283,6.667921543121338,5.907318592071533,5.020244598388672,2.2235450744628906,0.20911294221878052,0.21048729121685028,0.30252277851104736,0.22609460353851318,0.3537672758102417,0.36051762104034424,0.21283282339572906,0.297929048538208,0.3126264810562134,0.45257773995399475,0.27831128239631653,0.26320433616638184,13.178926340007818,11.3541965843287,17.675913099677686,20.770677708026327,20.209002489180037,21.10872151707763,47.642658766985356,3171.630791156964
02.wav,Ajda Pekkan,-129.5753631591797,142.5717315673828,-20.314538955688477,45.374935150146484,-11.962567329406738,25.02124786376953,-16.177698135375977,17.104459762573242,-6.367910861968994,1.726772665977478,-1.200727105140686,5.595685005187988,-8.410089492797852,0.2674320936203003,0.2645835280418396,0.34457385540008545,0.3617282211780548,0.3709506094455719,0.41127610206604004,0.3300626277923584,0.38738682866096497,0.3055482804775238,0.3973903954029083,0.43508046865463257,0.3047007620334625,17.26646833370452,11.052942752930017,17.641264716578544,19.103811586711117,19.918288690383488,22.571995172563483,47.44474843048332,3286.5540170114696
03.wav,Ajda Pekkan,-145.62037658691406,157.44216918945312,-26.82242202758789,41.133453369140625,-17.529438018798828,25.09463882446289,-14.238685607910156,15.270919799804688,-2.5951032638549805,8.920740127563477,2.8539223670959473,2.768282175064087,1.3524287939071655,0.39711469411849976,0.41709429025650024,0.4483005702495575,0.5921124219894409,0.5222779512405396,0.38452601432800293,0.39659810066223145,0.39843788743019104,0.508337676525116,0.40467706322669983,0.4573276937007904,0.5174943208694458,11.232822552424016,11.027751888873077,14.539080041827829,17.97196126844031,18.849451073208904,22.074573732288297,45.988985349915374,3023.474479751797
04.wav,Ajda Pekkan,-119.91778564453125,107.43737030029297,-28.394500732421875,59.71664047241211,-9.55297565460205,39.91252136230469,-14.138919830322266,23.275678634643555,-4.2298712730407715,9.274620056152344,-1.5502887964248657,13.788150787353516,0.21230438351631165,0.42449578642845154,0.40956827998161316,0.4601866900920868,0.48580676317214966,0.5980641841888428,0.542281985282898,0.4311085045337677,0.47313636541366577,0.4814944863319397,0.5373573899269104,0.4375726580619812,0.4106809198856354,12.190739472365086,10.623426468152143,16.69536325802342,18.130840086938715,17.63004746651219,17.908597501721967,49.094160584999344,3799.099007004482
05.wav,Ajda Pekkan,-164.17185974121094,177.2047882080078,-21.41339683532715,34.49396896362305,1.1549402475357056,26.718242645263672,1.5428378582000732,2.7771289348602295,1.8123807907104492,-6.396134376525879,2.895678997039795,-3.8039088249206543,4.804861545562744,0.45112794637680054,0.49217015504837036,0.4334433078765869,0.39383846521377563,0.41566529870033264,0.5039300322532654,0.5436116456985474,0.4642356038093567,0.5294402837753296,0.5300896167755127,0.4341484606266022,0.43862056732177734,21.159812360133312,11.045876382042149,17.01400668077597,19.159314008374732,20.40494691000584,25.853092717169393,54.248085431415575,2247.6171982724163
06.wav,Ajda Pekkan,-73.62799072265625,111.0576400756836,-41.683502197265625,61.721435546875,-20.433380126953125,39.83134078979492,-13.161054611206055,27.15456199645996,-4.169480323791504,13.502418518066406,-0.3251449465751648,3.894845962524414,3.5937743186950684,0.6561194658279419,0.5421859622001648,0.5582568645477295,0.5387512445449829,0.5004988312721252,0.5084036588668823,0.5040313005447388,0.6010431051254272,0.577640950679779,0.513877272605896,0.5104994177818298,0.54843670129776,17.347897414742704,9.578479464931736,14.203353975301194,16.699578786551818,16.416817633836978,18.94481318417737,59.329056410148745,3790.5312395857095
07.wav,Ajda Pekkan,-72.86940002441406,153.4580078125,-28.187519073486328,59.836639404296875,-12.989773750305176,35.86297607421875,-10.770613670349121,14.869955062866211,-2.696854591369629,2.34315824508667,6.9169721603393555,2.3598952293395996,2.621793031692505,0.498171329498291,0.40878725051879883,0.45095229148864746,0.4444000720977783,0.3798666298389435,0.3819676637649536,0.4035568833351135,0.5267338156700134,0.4638431668281555,0.3871009647846222,0.3504912555217743,0.42247962951660156,16.401452840013842,10.667031074702019,15.594202689282344,17.432411260374305,18.001294801749538,21.507611518650393,56.87755023292054,3096.522294064455
08.wav,Ajda Pekkan,-168.1482391357422,151.3276824951172,-37.657840728759766,54.473812103271484,-12.46009349822998,23.089874267578125,-6.490859508514404,3.9069437980651855,3.28318452835083,-7.803866863250732,4.221709728240967,-4.798339366912842,-3.5423965454101562,0.38054928183555603,0.536377489566803,0.3493964970111847,0.2507414221763611,0.27412864565849304,0.38759952783584595,0.5004667043685913,0.4371317923069,0.5880146026611328,0.560572624206543,0.35383012890815735,0.31242889165878296,19.85256626502431,11.36632880051345,17.39876859912032,20.225447247752413,19.5155429877409,20.073216972325483,46.50690980931476,2778.6932609174164
09.wav,Ajda Pekkan,-227.33421325683594,121.3038558959961,-43.6805534362793,51.07394790649414,-6.005276679992676,13.826778411865234,7.728451251983643,0.11570791900157928,8.478754043579102,-9.768658638000488,2.894148349761963,-7.685422897338867,-13.700032234191895,0.23687171936035156,0.25627872347831726,0.33469510078430176,0.21268382668495178,0.22640393674373627,0.3317142128944397,0.46116718649864197,0.5573963522911072,0.587939977645874,0.664387583732605,0.49764829874038696,0.29327261447906494,19.482576687460785,12.805155660593016,18.245148250408032,19.408538407797256,18.22328539705778,20.203525638237124,45.02939125347082,2818.3395618941086
10.wav,Ajda Pekkan,-116.1509780883789,124.16001892089844,-25.453569412231445,58.78866195678711,-15.073603630065918,44.07373809814453,-14.863097190856934,10.646848678588867,-3.380176544189453,2.6626534461975098,-11.824992179870605,0.9697414040565491,-8.455832481384277,0.44344472885131836,0.4425864517688751,0.343668133020401,0.29854997992515564,0.32050052285194397,0.3742724061012268,0.33240795135498047,0.299235075712204,0.3615179657936096,0.4052755534648895,0.5120818614959717,0.4571276307106018,18.902719066157093,12.491551596018095,17.380712927480314,18.041942326393904,18.050291626748297,18.42430857514033,50.6117559983986,3687.591053295001
11.wav,Ajda Pekkan,-110.14079284667969,118.57154846191406,-30.61210823059082,50.891990661621094,-22.538551330566406,31.677656173706055,-23.65146255493164,21.438861846923828,-14.598361015319824,10.934663772583008,-9.061129570007324,11.623271942138672,-7.053881645202637,0.4475741982460022,0.38466307520866394,0.39321669936180115,0.4503002464771271,0.5547882914543152,0.4459787905216217,0.34684309363365173,0.33539682626724243,0.385938435792923,0.44549164175987244,0.3972591161727905,0.4615940451622009,13.191057214227829,10.154737406507659,15.100168263955181,17.118599125724803,16.75244883958806,17.587783787410086,49.02446210207785,3982.258119581859
12.wav,Ajda Pekkan,-198.34237670898438,131.7032012939453,-34.74845886230469,54.78642654418945,-10.853647232055664,20.83751678466797,-11.494040489196777,7.623178482055664,-5.6570563316345215,2.7020981311798096,-3.533294200897217,2.8338418006896973,-5.769031047821045,0.41224515438079834,0.3337688148021698,0.2604046165943146,0.23312972486019135,0.27318716049194336,0.36899033188819885,0.36840394139289856,0.5196599960327148,0.5140595436096191,0.30816450715065,0.2539646029472351,0.2988888919353485,10.625085143023593,10.591301151523203,17.642455717716068,19.158140598536527,17.551760819440613,17.405662784070635,44.40313373918359,3238.841150777491
13.wav,Ajda Pekkan,-146.5524444580078,154.2263946533203,-46.00943374633789,15.303253173828125,-22.906192779541016,17.314544677734375,-24.178775787353516,1.597599744796753,-3.7032933235168457,-1.150720238685608,1.2912853956222534,0.3518076539039612,-8.746094703674316,0.21740293502807617,0.21939899027347565,0.20910367369651794,0.30505576729774475,0.2535354495048523,0.20200683176517487,0.22427606582641602,0.28333643078804016,0.4035298526287079,0.2955012023448944,0.4267728328704834,0.4039892256259918,13.604236915456395,12.592032286359464,16.652860459786883,20.37061107898134,20.00091593556321,22.890745752143662,46.28832546245414,2821.115450055248
14.wav,Ajda Pekkan,-117.43465423583984,130.90489196777344,-51.72705078125,43.11178207397461,-23.733543395996094,27.181638717651367,-22.36530113220215,13.185059547424316,-9.038545608520508,-1.2922749519348145,-4.694452285766602,-4.165268898010254,-10.131684303283691,0.39896562695503235,0.25831928849220276,0.3880295753479004,0.3398159444332123,0.2388313263654709,0.29835498332977295,0.2924826741218567,0.47106367349624634,0.35935404896736145,0.28264671564102173,0.324159175157547,0.29407015442848206,13.611564722446586,12.018328394199235,18.339337043525607,20.392589577467508,20.042866165548862,21.007166544467754,49.02568375189808,3173.9440276702394
15.wav,Ajda Pekkan,-123.20648956298828,135.23504638671875,-28.31489372253418,41.942386627197266,-27.31169891357422,37.144962310791016,-23.43906593322754,17.36587142944336,-1.2714025974273682,6.089323997497559,2.140143871307373,1.5795854330062866,-0.2195771336555481,0.40436649322509766,0.33507776260375977,0.448695570230484,0.3907954692840576,0.3070649206638336,0.3155652582645416,0.3065495491027832,0.39611849188804626,0.36522528529167175,0.38768941164016724,0.37799909710884094,0.4182281494140625,15.419482036204784,10.8803206182909,15.935209303238523,19.105496863693922,20.26055881785022,20.7089979109627,48.75559973444681,3598.3014408564577
16.wav,Ajda Pekkan,-152.97576904296875,173.46133422851562,-40.4764518737793,21.99054718017578,-10.004060745239258,14.637564659118652,-17.928686141967773,7.563333988189697,-10.359777450561523,-3.4767699241638184,-0.5150328874588013,-1.1906312704086304,-5.801425933837891,0.30950620770454407,0.3049078583717346,0.4201703369617462,0.33293744921684265,0.22866566479206085,0.27570095658302307,0.2682817578315735,0.38400477170944214,0.32064685225486755,0.37320464849472046,0.4842628538608551,0.3174739480018616,13.219457361392749,10.668936118958227,16.369109842234742,19.437859410957948,19.498983163030655,21.943717272243163,43.73585790612401,2548.802624309563
17.wav,Ajda Pekkan,-133.06146240234375,153.8634796142578,-53.71925735473633,30.235538482666016,-20.41876792907715,27.190994262695312,-20.340187072753906,5.595490455627441,-5.6120924949646,1.718701720237732,7.795923233032227,2.141179084777832,-0.7255530953407288,0.4318194091320038,0.29584208130836487,0.18437117338180542,0.24008965492248535,0.26612478494644165,0.534143328666687,0.4021289348602295,0.2953367531299591,0.2887319028377533,0.3752864897251129,0.3382478356361389,0.2698349058628082,13.368523708286272,10.6193896618913,16.365840020305466,18.534287070124417,20.027626681551265,20.418739901704146,46.331032512288076,2828.8150437999534
18.wav,Ajda Pekkan,-136.14207458496094,129.75839233398438,-29.05734634399414,56.95985412597656,-14.159331321716309,30.814855575561523,-9.239339828491211,20.173871994018555,-7.657718181610107,7.767688274383545,-2.4226977825164795,13.471942901611328,0.04310913383960724,0.3593243956565857,0.3497089147567749,0.4116080701351166,0.3873722553253174,0.4332652986049652,0.48461470007896423,0.4066501557826996,0.4122830033302307,0.4011373519897461,0.5075725317001343,0.47627875208854675,0.3900913894176483,15.923424455180681,10.45538142484942,16.250123769651474,18.305125672787895,17.87749187738047,17.65152223559614,47.58671059137075,3557.140253188195
19.wav,Ajda Pekkan,-87.6966552734375,124.43926239013672,-23.291725158691406,47.524314880371094,-16.618207931518555,31.423248291015625,-13.416889190673828,14.082411766052246,-6.940211772918701,7.420527935028076,-5.720934867858887,7.6077423095703125,-0.03189568594098091,0.44853565096855164,0.41561082005500793,0.36423617601394653,0.40845629572868347,0.42241185903549194,0.5477648973464966,0.4681820273399353,0.3924393057823181,0.4000479280948639,0.3780868947505951,0.4224160611629486,0.39645135402679443,16.82164181127777,11.258245364691874,15.033701417201339,16.906206896728758,17.385799044671696,17.555713800252235,46.276293647767844,3645.130850313015
20.wav,Ajda Pekkan,-156.85643005371094,127.74200439453125,-42.553138732910156,54.11328125,-20.830963134765625,20.976743698120117,-15.273591995239258,9.032674789428711,-9.045875549316406,3.4443018436431885,-4.5340752601623535,6.4006266593933105,-3.470109701156616,0.28859275579452515,0.3883327543735504,0.3091880679130554,0.29727792739868164,0.2797568738460541,0.3245276212692261,0.4133208990097046,0.41746482253074646,0.5638433694839478,0.3917333483695984,0.2515357434749603,0.260486364364624,10.985160899785146,11.221933102500467,16.22846185956629,19.271489549539965,17.67973689704779,18.30082311536021,47.48440164234944,3342.7123147814677
21.wav,Ajda Pekkan,-149.42771911621094,143.37132263183594,-42.62141799926758,32.34852600097656,-16.55384063720703,24.17959976196289,-25.60479736328125,15.677164077758789,-5.001914024353027,9.615315437316895,2.2234530448913574,-0.3511587977409363,-5.0658345222473145,0.43769577145576477,0.28880536556243896,0.27647924423217773,0.25410792231559753,0.33661600947380066,0.2940913736820221,0.30031925439834595,0.3073349893093109,0.25458309054374695,0.3374267518520355,0.27843764424324036,0.4941369891166687,14.31599846203077,12.690390770492685,18.25482986938404,20.965746286957298,20.872584951808644,22.334443593808214,46.79231244763671,3152.0164624354848
01.wav,Aleyna Tilki,-52.762454986572266,113.62908935546875,-37.41323471069336,62.666664123535156,-16.038415908813477,38.865142822265625,-16.85658073425293,23.248178482055664,-5.440521717071533,5.709873199462891,3.251530170440674,8.928289413452148,-5.767178058624268,0.4309607744216919,0.4486234188079834,0.5078611969947815,0.4466403126716614,0.44986093044281006,0.46326151490211487,0.4471028447151184,0.6392459273338318,0.49232032895088196,0.518862247467041,0.4715954661369324,0.4559958875179291,14.960981428785422,10.171269692499083,15.90521386473207,17.75288372519971,17.895945204764736,20.237307144554034,44.26342278893882,3747.4635290251845
02.wav,Aleyna Tilki,-134.36659240722656,128.75897216796875,-17.566240310668945,38.658348083496094,1.27958345413208,30.733552932739258,-11.977495193481445,22.089611053466797,2.3032398223876953,-1.8052630424499512,7.893464088439941,6.056586265563965,-10.002750396728516,0.43651872873306274,0.3637414574623108,0.37901878356933594,0.3823957145214081,0.46158793568611145,0.4490060806274414,0.3692638576030731,0.358381986618042,0.3731597065925598,0.4356124997138977,0.38147032260894775,0.4799254834651947,18.305837587588876,11.20550990115991,17.619603106145313,19.724759919918142,19.58609296625404,24.396235364605946,46.596220232375806,3241.8825700412835
03.wav,Aleyna Tilki,-116.2940673828125,137.9991455078125,-6.760069370269775,41.76770782470703,-8.465499877929688,28.507688522338867,-19.655853271484375,20.713407516479492,2.468313455581665,-3.2614541053771973,10.032418251037598,12.883462905883789,-6.722684860229492,0.5054012537002563,0.6063565015792847,0.538059651851654,0.48473966121673584,0.5448312163352966,0.4786849319934845,0.5222419500350952,0.41128501296043396,0.43410876393318176,0.4679560661315918,0.42365190386772156,0.47212928533554077,19.136600973398348,11.80653750981553,16.93496518518662,19.6747990755561,19.746253260165865,25.17494193249435,47.37691568470092,3365.8486460009935
04.wav,Aleyna Tilki,-96.48020935058594,132.0433807373047,-14.712389945983887,49.250797271728516,-18.099241256713867,32.776405334472656,-26.578166961669922,13.243706703186035,-1.6062521934509277,-10.389764785766602,9.297234535217285,4.3647990226745605,-1.9854164123535156,0.4789060354232788,0.4447212219238281,0.489437997341156,0.47821205854415894,0.6564933657646179,0.6108322143554688,0.380840539932251,0.3559492528438568,0.37237292528152466,0.45723164081573486,0.3970893323421478,0.4248636066913605,16.675535568342337,10.266698254220481,14.720852137143421,17.89008147916068,18.60285907474203,24.13955696519328,48.71838408887243,3525.3155624041774
05.wav,Aleyna Tilki,-124.68451690673828,120.57119750976562,13.5531644821167,52.75565719604492,-12.965165138244629,36.602848052978516,-19.456850051879883,18.240821838378906,-4.4284563064575195,-4.544571399688721,4.264294624328613,4.392386436462402,-7.161801338195801,0.6718586683273315,0.4624931216239929,0.40150168538093567,0.4097137451171875,0.4820263981819153,0.5129456520080566,0.4511845111846924,0.4653998017311096,0.4180395007133484,0.4582558572292328,0.504891037940979,0.6230206489562988,17.298841282643572,11.852656880624988,15.921365402806051,17.97551666284139,17.28890982968496,20.680648173404865,48.52580228585818,3999.0393618149374
